"","scan_date","first_seen","last_seen","total","size","times_submitted","harmless_votes","malicious_votes","positives","submission.submitter_country","additional_info.exiftool.FileType","additional_info.androguard.TargetSdkVersion","scans.Bkav.result","scans.Lionic.result","scans.ClamAV.result","scans.CMC.result","scans.CAT-QuickHeal.result","scans.McAfee.result","scans.ALYac.result","scans.Malwarebytes.result","scans.VIPRE.result","scans.Sangfor.result","scans.K7AntiVirus.result","scans.Alibaba.result","scans.K7GW.result","scans.Trustlook.result","scans.Arcabit.result","scans.Baidu.result","scans.Cyren.result","scans.SymantecMobileInsight.result","scans.Symantec.result","scans.ESET-NOD32.result","scans.TrendMicro-HouseCall.result","scans.Avast.result","scans.Cynet.result","scans.Kaspersky.result","scans.BitDefender.result","scans.NANO-Antivirus.result","scans.SUPERAntiSpyware.result","scans.MicroWorld-eScan.result","scans.Rising.result","scans.Ad-Aware.result","scans.Comodo.result","scans.F-Secure.result","scans.DrWeb.result","scans.Zillya.result","scans.TrendMicro.result","scans.McAfee-GW-Edition.result","scans.FireEye.result","scans.Emsisoft.result","scans.Ikarus.result","scans.Avast-Mobile.result","scans.Jiangmin.result","scans.Avira.result","scans.Antiy-AVL.result","scans.Kingsoft.result","scans.Gridinsoft.result","scans.Microsoft.result","scans.ViRobot.result","scans.ZoneAlarm.result","scans.GData.result","scans.BitDefenderFalx.result","scans.AhnLab-V3.result","scans.BitDefenderTheta.result","scans.TACHYON.result","scans.VBA32.result","scans.Zoner.result","scans.Tencent.result","scans.Yandex.result","scans.MAX.result","scans.MaxSecure.result","scans.Fortinet.result","scans.Panda.result","scans.Sophos.result","scans.Elastic.result","scans.AVG.result","scans.Cylance.result","scans.SentinelOne.result"
"133",2021-11-03 08:53:57,2021-11-03 08:53:57,2021-11-03 08:53:57,62,1956125,1,0,0,20,"US","ZIP",22,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,"Android.Adlo.A422d (AdWare)","Artemis!E312D3E7906C",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )","Android.Malware.General (score:6)",NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.HVN",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,NA,NA,NA,NA,NA,NA,NA,"Android.HiddenAds.2945",NA,NA,"Artemis!PUP",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan/Generic.ASMalwAD.2D",NA,NA,"Trojan:Script/Sabsik.FL.B!ml",NA,NA,NA,"Android.Trojan.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.HVN!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
"134",2021-11-03 00:31:34,2021-11-03 00:31:34,2021-11-03 00:31:34,60,2669106,1,0,0,21,"CA","ZIP",22,NA,NA,NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"135",2021-11-03 07:53:50,2021-09-12 02:34:46,2021-11-03 07:53:50,62,3357189,2,0,0,23,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.Agent.GEN45096","Artemis!9AA9ED3D4306",NA,NA,NA,NA,NA,"TrojanBanker:Android/Agent.d52d45eb","Trojan ( 005606f31 )","Android.Malware.Trojan",NA,NA,"AndroidOS/Trojan.RDQD-6","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/TrojanDropper.Agent.DMJ",NA,NA,NA,"HEUR:Trojan-Banker.AndroidOS.Bray.i",NA,"Trojan.Android.Mlw.jabkpa",NA,NA,NA,NA,NA,NA,"Android.Spy.4374",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.FKEC.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A!MTB",NA,NA,NA,"Android.Riskware.Agent.JME","Trojan/Android.FakeCop.1052141",NA,NA,NA,NA,"a.privacy.emial.d",NA,NA,NA,"Android/Agent.DUI!tr",NA,"Android Packed App (PUA)",NA,NA,NA,NA
"136",2021-11-03 08:39:03,2021-11-03 08:39:03,2021-11-03 08:39:03,64,3421363,1,0,0,28,"CA","ZIP",26,NA,"Riskware.AndroidOS.Dnotua.z!c",NA,NA,"Android.Agent.GEN1478","Artemis!433E1FBFF2F2",NA,NA,NA,"Malware.Android-Script.Save.a90dccf5",NA,NA,"Trojan ( 0054e5061 )","Android.Malware.General (score:4)",NA,NA,"AndroidOS/Clicker.I.gen!Eldorado","Other:Android.Reputation.1","Trojan.Gen.MBT","a variant of Android/Clicker.KN",NA,"Android:Agent-QEL [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.Dnotua.bbsx",NA,"Trojan.Android.Locker.iahmyi",NA,NA,NA,NA,NA,NA,"Android.Locker.1274.origin",NA,NA,"Artemis",NA,NA,"Trojan.AndroidOS.Clicker","Android:Evo-gen [Trj]","RiskTool.AndroidOS.jhxj","ANDROID/Clicker.PAG.Gen","Trojan/Generic.ASMalwAD.32",NA,NA,"Trojan:AndroidOS/Clicker.B!MTB",NA,NA,NA,"Android.Riskware.Drolock.BT","PUP/Android.Agent.837296",NA,NA,NA,NA,"a.rogue.funnyjoke",NA,NA,NA,"Android/Clicker.JV!tr",NA,"Andr/Xgen-ATJ",NA,"Android:Agent-QEL [PUP]",NA,NA
"137",2021-11-03 07:52:22,2019-07-24 03:58:46,2021-11-03 07:52:22,58,10898768,2,0,0,17,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Agent.C!c",NA,NA,NA,"Artemis!1014E9DFB449",NA,NA,NA,"Malware.Android-Script.Save.ec837d5d",NA,NA,NA,NA,NA,NA,"AndroidOS/FakePlayer.H.gen!Eldorado","AppRisk:Generisk",NA,"a variant of Android/TrojanSMS.Agent.DDY",NA,"Android:FakePlayer-I [Trj]",NA,"HEUR:Trojan-SMS.AndroidOS.Agent.acl",NA,"Trojan.Android.SmsSend.fuakcz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.FakePlayer","Android:FakePlayer-I [Trj]",NA,NA,"Trojan/Generic.ASMalwAD.19",NA,NA,"Trojan:AndroidOS/FakePlayer!rfn",NA,NA,NA,NA,"Trojan/Android.FakeInst.893874",NA,NA,NA,NA,NA,NA,NA,NA,"Android/FakePlayer.I!tr",NA,NA,NA,"Android:FakePlayer-I [Trj]",NA,NA
"138",2021-11-03 07:52:39,2021-10-24 12:31:54,2021-11-03 07:52:39,64,3394319,2,0,0,26,"IT","ZIP",29,NA,"Trojan.AndroidOS.Bray.C!c",NA,NA,"Android.SmsThief.GEN44819","Artemis!DE4D4A92B49B",NA,NA,NA,NA,NA,"TrojanSpy:Android/Agent.341ac6bc","Trojan ( 00579dc81 )","Android.Malware.Spyware",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/Spy.Agent.BMP",NA,"Android:FakeCop-P [Trj]","Malicious (score: 99)","HEUR:Trojan-Banker.AndroidOS.Bray.j",NA,"Trojan.Android.SpyAgent.jgpdwu",NA,NA,NA,NA,NA,NA,"Android.Spy.891.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FJZB.Gen",NA,NA,NA,"TrojanSpy:AndroidOS/Bray.A",NA,"HEUR:Trojan-Banker.AndroidOS.Bray.b",NA,"Android.Trojan.InfoStealer.XY","Spyware/Android.Agent.1011823",NA,NA,NA,NA,"a.privacy.emial.d",NA,NA,NA,"Android/Agent.BMP!tr",NA,"Andr/Xgen2-ZB",NA,"Android:FakeCop-P [Trj]",NA,NA
"139",2021-11-03 00:31:03,2021-11-03 00:31:03,2021-11-03 00:31:03,58,2669106,1,0,0,18,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp",NA,"a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,NA,NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,NA,NA,NA,NA,NA
"140",2021-11-03 07:40:18,2019-01-25 08:16:16,2021-11-03 07:40:18,59,1913112,4,0,0,20,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Agent.C!c",NA,NA,NA,"Artemis!AAB1E4CC9B65",NA,NA,NA,NA,NA,NA,"Trojan ( 0053d7441 )",NA,NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.2","a variant of Android/Agent.BAS",NA,NA,NA,"HEUR:Trojan-SMS.AndroidOS.Agent.abw",NA,"Trojan.Android.RemoteCode.fmjpta",NA,NA,NA,NA,"Malware@#2k5nhq6qeea1q",NA,"Android.RemoteCode.907","Trojan.Agent.Android.156182",NA,"Artemis!Trojan",NA,NA,"Trojan.AndroidOS.Agent",NA,"Trojan.AndroidOS.fvyv",NA,"Trojan[SMS]/Android.Agent",NA,NA,"Program:AndroidOS/Multiverze",NA,"HEUR:Trojan-SMS.AndroidOS.Agent.abw",NA,NA,"PUP/Android.SmsPay.894417",NA,NA,NA,NA,NA,NA,NA,"Virus.AdWare.AndroidOS.Agent.cf","Android/Agent.BHM!tr",NA,NA,NA,NA,NA,NA
"141",2021-11-03 08:37:57,2021-11-03 08:37:57,2021-11-03 08:37:57,62,2667641,1,0,0,21,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!93DDEA2C991A",NA,NA,NA,NA,NA,NA,"Trojan ( 0055b3f51 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"142",2021-11-03 08:12:27,2018-03-01 18:26:47,2021-11-03 08:12:27,60,5996,5,0,0,28,"CZ","DEX",NA,NA,NA,NA,NA,NA,"Artemis!1D576BCEEF0A",NA,NA,NA,"Malware.Generic-Script.Save.cf719948",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.MBT","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#1t42ede4dlu2x","Malware.ANDROID/Agent.hutg","Android.DownLoader.329.origin","Dropper.Shedun.Android.302158",NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan[Dropper]/Android.Shedun.v",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Dzud",NA,"malware (ai score=95)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"143",2021-11-03 08:00:37,2017-12-17 11:36:32,2021-11-03 08:00:37,52,5900,3,0,0,20,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,NA,"Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#2vj0xc5jb9d7s",NA,"Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,NA,"Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASMalwAD.735",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Tbsc",NA,"malware (ai score=99)",NA,"Android/Shedun.AC!tr",NA,NA,NA,NA,NA,NA
"144",2021-11-03 09:01:19,2021-11-03 09:01:19,2021-11-03 09:01:19,57,4804230,1,0,0,23,"CA","ZIP",21,NA,"Riskware.AndroidOS.SMSreg.z!c",NA,NA,"Android.SMSReg.A (PUP)","Artemis!E99147CFC18A",NA,NA,NA,NA,NA,NA,"Trojan ( 004ddbbd1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/SMSreg.AE.gen!Eldorado","AdLibrary:Generisk",NA,"Android/SMSreg.UA potentially unsafe",NA,NA,"Malicious (score: 99)",NA,NA,"Riskware.Android.SmsSend.gczwrm",NA,NA,NA,NA,NA,NA,"Android.SmsSend.15340","Downloader.OpenConnection.JS.131615",NA,"ANDROID/Smsreg.a",NA,NA,"Trojan.AndroidOS.SMSReg","Android:Evo-gen [Trj]",NA,"ANDROID/SmsReg.YBD.Gen","Trojan/Generic.ASMalwAD.18","Android.RISKWARE.pornapp.a.(kcloud)",NA,"Ransom:Win32/Eris",NA,NA,NA,"Android.Riskware.SMSReg.QE","PUP/Android.SmsPay.63460",NA,NA,NA,NA,NA,NA,NA,NA,"Riskware/Generic.Z.9DAC0B!Android",NA,"Android Riskware SmsReg (PUA)",NA,NA,NA,NA
"145",2021-11-03 08:43:29,2021-11-03 08:43:29,2021-11-03 08:43:29,62,1956297,1,0,0,20,"US","ZIP",22,NA,"Adware.AndroidOS.Adlo.A!c",NA,NA,NA,"Artemis!766804B26C4B",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.HVN",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,NA,NA,NA,NA,NA,NA,"Malware.ANDROID/Agent.MER.Gen","Android.HiddenAds.2895",NA,NA,"Artemis!PUP",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen","Trojan[Dropper]/Android.Agent",NA,NA,"Trojan:Script/Wacatac.B!ml",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,"Android.Trojan.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.HVN!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
"146",2021-11-03 08:34:35,2018-11-12 14:06:22,2021-11-03 08:34:35,60,5880,2,0,0,26,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Wapnor.C!c",NA,NA,NA,"Artemis!152AB367F6C0",NA,NA,NA,"Malware.Generic-Script.Save.896c8094",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado","AppRisk:Generisk","Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,"Malware@#2xysgv71ukm2e",NA,"Android.DownLoader.329.origin","Dropper.Wapnor.Android.47112",NA,"Artemis",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,NA,NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Wapnor.Dvpy",NA,NA,"Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"147",2021-11-03 00:25:15,2021-11-03 00:25:15,2021-11-03 00:25:15,60,2669106,1,0,0,21,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,NA,"Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"148",2021-11-03 00:19:41,2021-11-03 00:19:41,2021-11-03 00:19:41,62,2669106,1,0,0,19,"CA","ZIP",22,NA,NA,NA,NA,"Android.Mobby.GEN20554 (PUP)","Artemis!919A1900C529",NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp",NA,"a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"149",2021-11-03 07:40:07,2017-11-26 01:51:32,2021-11-03 07:40:07,59,6000,6,0,0,25,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Generic.C!c",NA,NA,NA,"Artemis!E777ADC22F2A",NA,NA,NA,"Malware.Generic-Script.Save.5e923ef9",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.MBT","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,NA,NA,"Android.DownLoader.329.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:Shedun-V [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Akot",NA,"malware (ai score=99)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"150",2021-11-03 09:00:52,2021-11-03 09:00:52,2021-11-03 09:00:52,62,4804234,1,0,0,28,"CA","ZIP",21,NA,"Riskware.AndroidOS.SMSreg.z!c",NA,NA,"Android.SMSReg.A (PUP)","Artemis!CE28CA783759",NA,NA,NA,"Malware.Android-Script.Save.9f14b72c",NA,NA,"Trojan ( 004ddbbd1 )","Android.PUA.DebugKey",NA,NA,"AndroidOS/SMSreg.AE.gen!Eldorado","AdLibrary:Generisk","Trojan.Gen.NPE","Android/SMSreg.UA potentially unsafe",NA,"Android:Agent-MFE [PUP]","Malicious (score: 99)","not-a-virus:HEUR:RiskTool.AndroidOS.SMSreg.mq",NA,"Riskware.Android.SmsSend.gczwrm",NA,NA,NA,NA,NA,NA,"Android.SmsSend.15340","Downloader.OpenConnection.JS.131615",NA,"ANDROID/Smsreg.a",NA,NA,"Trojan.AndroidOS.SMSReg","Android:Evo-gen [Trj]",NA,"ANDROID/SmsReg.YBD.Gen","Trojan/Generic.ASMalwAD.18",NA,NA,"Ransom:Win32/Eris",NA,NA,NA,"Android.Riskware.SMSReg.QE","PUP/Android.SmsPay.63460",NA,NA,NA,NA,NA,NA,NA,"Android.Generic.a","Riskware/Generic.Z.9DAC0B!Android",NA,"Android Riskware SmsReg (PUA)",NA,"Android:Agent-MFE [PUP]",NA,NA
"151",2021-11-03 08:22:25,2017-07-17 13:07:00,2021-11-03 08:22:25,59,5888,3,0,0,26,"CZ","DEX",NA,NA,"Trojan.AndroidOS.Wapnor.C!c",NA,NA,NA,"Artemis!0B40C7B97AC3",NA,NA,NA,"Malware.Android-Script.Save.5e01ff6c",NA,NA,"Trojan ( 0051a3c71 )",NA,NA,NA,"AndroidOS/GhostPush.C.gen!Eldorado",NA,"Trojan.Gen.2","a variant of Android/TrojanDropper.Shedun.V",NA,"Android:Revo-OU [Trj]","Malicious (score: 99)","HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,"Trojan.Android.MLW.ebzlbe",NA,NA,NA,NA,NA,NA,"Android.DownLoader.329.origin","Dropper.Shedun.Android.247139",NA,"Artemis!Trojan",NA,NA,"Trojan-Dropper.AndroidOS.Shedun","Android:SMSreg-CXQ [Trj]",NA,"ANDROID/Agent.hutg","Trojan/Generic.ASBOL.A0C1",NA,NA,"TrojanDropper:AndroidOS/Shedun.A!MTB",NA,"HEUR:Trojan-Dropper.AndroidOS.Wapnor.a",NA,NA,"PUP/Android.Agent.839002",NA,NA,NA,NA,"Dos.Trojan-dropper.Piom.Frs",NA,"malware (ai score=99)","Android.wapnor.a","Android/Shedun.AC!tr",NA,NA,NA,"Android:Revo-OU [Trj]",NA,NA
"152",2021-11-03 09:12:48,2021-10-20 08:44:12,2021-11-03 09:12:48,57,7225742,2,0,0,21,"US","ZIP",22,NA,"SUSPICIOUS",NA,NA,"Android.Fakecalls.A3fe5","Artemis!C601B36C59EE",NA,NA,NA,NA,NA,"TrojanBanker:Android/Fakecalls.4642ca8d","Trojan ( 0001140e1 )","Android.Malware.General (score:4)",NA,NA,NA,"AppRisk:Generisk","Trojan.Gen.2","a variant of Generik.JNUDYRH",NA,NA,"Malicious (score: 99)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Android.Spy.918.origin",NA,NA,"Artemis!Trojan",NA,NA,"Trojan-Spy.AndroidOS.FakeCop","Android:Evo-gen [Trj]",NA,"ANDROID/SpyAgent.FKGC.Gen",NA,NA,NA,"Trojan:Script/Wacatac.B!ml",NA,NA,NA,"Android.Trojan.Agent.gQMSE","Trojan/Android.Kaishi.1045149",NA,NA,NA,NA,"Win32.Trojan.Generik.Svqn",NA,NA,NA,"Android/Agent.BVS!tr",NA,"Andr/Xgen-AST",NA,NA,NA,NA
"153",2021-11-03 00:21:08,2021-11-03 00:21:08,2021-11-03 00:21:08,61,2669106,1,0,0,20,"CA","ZIP",22,NA,"Adware.AndroidOS.Ewind.A!c",NA,NA,"Android.Mobby.GEN20554 (PUP)",NA,NA,NA,NA,NA,NA,NA,"Trojan ( 005537a81 )","Android.Malware.General (score:8)",NA,NA,NA,"Trojan:Malapp","Trojan.Gen.MBT","a variant of Android/AdDisplay.Mobby.I potentially unwanted",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Ewind.kp",NA,NA,NA,NA,NA,NA,NA,NA,"Adware.Mobby.5.origin",NA,NA,"Artemis",NA,NA,"PUA.AndroidOS.Mobby","Android:Evo-gen [Trj]",NA,"ADWARE/ANDR.Agent.FOKP.Gen",NA,NA,NA,"Adware:AndroidOS/Ewind.A",NA,NA,NA,"Android.Riskware.HiddenAds.HA","PUP/Android.Agent.995918",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Ewind.kp","Android/Erwind.A!tr",NA,"Android Ewind (PUA)",NA,NA,NA,NA
"154",2021-11-03 08:23:29,2021-11-03 08:23:29,2021-11-03 08:23:29,61,1956101,1,0,0,18,"IN","ZIP",22,NA,NA,NA,NA,NA,"Artemis!2943331E1BD4",NA,NA,NA,NA,NA,NA,"Trojan ( 0057e8751 )",NA,NA,NA,NA,NA,NA,"a variant of Android/TrojanDropper.Agent.IXE",NA,NA,"Malicious (score: 99)","not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,NA,NA,NA,NA,NA,NA,"Malware.ANDROID/Agent.MER.Gen","Android.Packed.55586",NA,NA,"Artemis",NA,NA,"Trojan-Dropper.AndroidOS.Agent","Android:Evo-gen [Trj]",NA,"ANDROID/Agent.MER.Gen",NA,NA,NA,"Trojan:Script/Sabsik.FL.B!ml",NA,"not-a-virus:HEUR:AdWare.AndroidOS.Adlo.b",NA,"Android.Riskware.Downloader.DN","PUP/Android.Hidad.1030260",NA,NA,NA,NA,NA,NA,NA,"Android.WIN32.Adlo.a","Android/Agent.HVN!tr",NA,"Andr/Xgen2-YR",NA,NA,NA,NA
